match_date,tournament,team_a,team_b,is_home,neutral,elo_team,elo_opponent,elo_diff,fifa_rank_team,fifa_rank_opponent,fifa_rank_diff,fifa_points_team,fifa_points_opponent,fifa_points_diff,wins_last_5,draws_last_5,losses_last_5,points_last_5,goals_scored_last_5,goals_conceded_last_5,avg_goals_scored_last_5,avg_goals_conceded_last_5,clean_sheets_last_5,weighted_form_last_5,avg_opponent_elo_last_5,wins_vs_top30_last_5,points_vs_top30_last_5,wins_vs_top50_last_5,points_vs_top50_last_5,elo_change_last_5,wins_last_10,draws_last_10,losses_last_10,points_last_10,goals_scored_last_10,goals_conceded_last_10,avg_goals_scored_last_10,avg_goals_conceded_last_10,clean_sheets_last_10,weighted_form_last_10,avg_opponent_elo_last_10,wins_vs_top30_last_10,points_vs_top30_last_10,wins_vs_top50_last_10,points_vs_top50_last_10,elo_change_last_10,opponent_wins_last_5,opponent_draws_last_5,opponent_losses_last_5,opponent_points_last_5,opponent_goals_scored_last_5,opponent_goals_conceded_last_5,opponent_avg_goals_scored_last_5,opponent_avg_goals_conceded_last_5,opponent_clean_sheets_last_5,opponent_weighted_form_last_5,opponent_avg_opponent_elo_last_5,opponent_wins_vs_top30_last_5,opponent_points_vs_top30_last_5,opponent_wins_vs_top50_last_5,opponent_points_vs_top50_last_5,opponent_elo_change_last_5,opponent_wins_last_10,opponent_draws_last_10,opponent_losses_last_10,opponent_points_last_10,opponent_goals_scored_last_10,opponent_goals_conceded_last_10,opponent_avg_goals_scored_last_10,opponent_avg_goals_conceded_last_10,opponent_clean_sheets_last_10,opponent_weighted_form_last_10,opponent_avg_opponent_elo_last_10,opponent_wins_vs_top30_last_10,opponent_points_vs_top30_last_10,opponent_wins_vs_top50_last_10,opponent_points_vs_top50_last_10,opponent_elo_change_last_10,wins_last_5_diff,draws_last_5_diff,losses_last_5_diff,points_last_5_diff,goals_scored_last_5_diff,goals_conceded_last_5_diff,avg_goals_scored_last_5_diff,avg_goals_conceded_last_5_diff,clean_sheets_last_5_diff,weighted_form_last_5_diff,avg_opponent_elo_last_5_diff,wins_vs_top30_last_5_diff,points_vs_top30_last_5_diff,wins_vs_top50_last_5_diff,points_vs_top50_last_5_diff,elo_change_last_5_diff,wins_last_10_diff,draws_last_10_diff,losses_last_10_diff,points_last_10_diff,goals_scored_last_10_diff,goals_conceded_last_10_diff,avg_goals_scored_last_10_diff,avg_goals_conceded_last_10_diff,clean_sheets_last_10_diff,weighted_form_last_10_diff,avg_opponent_elo_last_10_diff,wins_vs_top30_last_10_diff,points_vs_top30_last_10_diff,wins_vs_top50_last_10_diff,points_vs_top50_last_10_diff,elo_change_last_10_diff,result,target
2025-01-04,Mapinduzi Cup,Kenya,Burkina Faso,0,1,1371,1549,-178,108,66,42,1189.65,1373.76,-184.11,1,2,2,5,4,7,0.8,1.4,1,0.8,1482.2,0,0,0,0,0.0,2,5,3,11,11,10,1.1,1.0,4,1.0,1397.2,0,0,0,1,0.0,3,0,2,9,9,6,1.8,1.2,1,1.2,1416.6,0,0,0,0,0.0,3,2,5,11,15,15,1.5,1.5,1,1.3091,1482.4,0,1,0,1,0.0,-2,2,0,-4,-5,1,-1,0.2,0,-0.4,65.6,0,0,0,0,0,-1,3,-2,0,-4,-5,-0.4,-0.5,3,-0.3091,-85.2,0,-1,0,0,0,draw,1
2025-01-05,ASEAN Championship,Thailand,Vietnam,1,0,1437,1254,183,97,116,-19,1228.24,1161.11,67.13,3,0,2,9,12,9,2.4,1.8,0,1.4,1070.4,0,0,0,0,0.0,6,2,2,20,26,11,2.6,1.1,3,1.8364,1115.7778,0,0,0,0,0.0,4,1,0,13,13,3,2.6,0.6,2,2.8667,1129.4,0,0,0,0,0.0,6,2,2,20,20,10,2.0,1.0,3,2.5091,1210.4,0,0,0,0,-64.0,-1,-1,2,-4,-1,6,-0.2,1.2,-2,-1.4667,-59,0,0,0,0,0,0,0,0,0,6,1,0.6,0.1,0,-0.6727,-94.6222,0,0,0,0,64,loss,0
2025-01-05,ASEAN Championship,Vietnam,Thailand,0,0,1254,1437,-183,116,97,19,1161.11,1228.24,-67.13,4,1,0,13,13,3,2.6,0.6,2,2.8667,1129.4,0,0,0,0,0.0,6,2,2,20,20,10,2.0,1.0,3,2.5091,1210.4,0,0,0,0,-64.0,3,0,2,9,12,9,2.4,1.8,0,1.4,1070.4,0,0,0,0,0.0,6,2,2,20,26,11,2.6,1.1,3,1.8364,1115.7778,0,0,0,0,0.0,1,1,-2,4,1,-6,0.2,-1.2,2,1.4667,59,0,0,0,0,0,0,0,0,0,-6,-1,-0.6,-0.1,0,0.6727,94.6222,0,0,0,0,-64,win,2
2025-01-07,Mapinduzi Cup,Tanzania,Kenya,1,1,1313,1371,-58,106,108,-2,1199.33,1189.65,9.68,2,0,3,6,3,4,0.6,0.8,2,1.4,1450.2,0,0,0,0,0.0,5,2,3,17,9,5,0.9,0.5,6,1.5273,1362.9,0,0,0,0,0.0,0,3,2,3,3,7,0.6,1.4,1,0.8,1509.2,0,0,0,0,0.0,2,6,2,12,11,9,1.1,0.9,4,0.9818,1402.7,0,0,0,1,0.0,2,-3,1,3,0,-3,0,-0.6,1,0.6,-59,0,0,0,0,0,3,-4,1,5,-2,-4,-0.2,-0.4,2,0.5455,-39.8,0,0,0,-1,0,loss,0
2025-01-07,Mapinduzi Cup,Kenya,Tanzania,0,1,1371,1313,58,108,106,2,1189.65,1199.33,-9.68,0,3,2,3,3,7,0.6,1.4,1,0.8,1509.2,0,0,0,0,0.0,2,6,2,12,11,9,1.1,0.9,4,0.9818,1402.7,0,0,0,1,0.0,2,0,3,6,3,4,0.6,0.8,2,1.4,1450.2,0,0,0,0,0.0,5,2,3,17,9,5,0.9,0.5,6,1.5273,1362.9,0,0,0,0,0.0,-2,3,-1,-3,0,3,0,0.6,-1,-0.6,59,0,0,0,0,0,-3,4,-1,-5,2,4,0.2,0.4,-2,-0.5455,39.8,0,0,0,1,0,win,2
2025-01-09,Mapinduzi Cup,Tanzania,Burkina Faso,1,1,1313,1549,-236,106,66,40,1199.33,1373.76,-174.43,2,0,3,6,3,5,0.6,1.0,2,1.0,1409.2,0,0,0,0,0.0,4,2,4,14,6,7,0.6,0.7,5,1.2182,1419.5,0,0,0,0,0.0,2,1,2,7,4,5,0.8,1.0,2,1.4667,1429.2,0,0,0,0,0.0,4,3,3,15,15,12,1.5,1.2,2,1.6182,1457.4,0,1,0,1,0.0,0,-1,1,-1,-1,0,-0.2,0,0,-0.4667,-20,0,0,0,0,0,0,-1,1,-1,-9,-5,-0.9,-0.5,3,-0.4,-37.9,0,-1,0,-1,0,loss,0
2025-01-09,Mapinduzi Cup,Burkina Faso,Tanzania,0,1,1549,1313,236,66,106,-40,1373.76,1199.33,174.43,2,1,2,7,4,5,0.8,1.0,2,1.4667,1429.2,0,0,0,0,0.0,4,3,3,15,15,12,1.5,1.2,2,1.6182,1457.4,0,1,0,1,0.0,2,0,3,6,3,5,0.6,1.0,2,1.0,1409.2,0,0,0,0,0.0,4,2,4,14,6,7,0.6,0.7,5,1.2182,1419.5,0,0,0,0,0.0,0,1,-1,1,1,0,0.2,0,0,0.4667,20,0,0,0,0,0,0,1,-1,1,9,5,0.9,0.5,-3,0.4,37.9,0,1,0,1,0,win,2
2025-01-18,Friendly,United States,Venezuela,1,0,1738,1750,-12,16,47,-31,1645.48,1475.71,169.77,3,1,1,10,8,5,1.6,1.0,2,2.2667,1660.2,0,0,1,3,-34.0,4,2,4,14,13,11,1.3,1.1,3,1.6545,1735.2,0,1,1,4,-34.0,0,3,2,3,5,8,1.0,1.6,1,0.4667,1921.0,0,3,0,3,0.0,3,4,3,13,12,14,1.2,1.4,3,0.8,1824.1,1,6,2,10,0.0,3,-2,-1,7,3,-3,0.6,-0.6,1,1.8,-260.8,0,-3,1,0,-34,1,-2,1,1,1,-3,0.1,-0.3,0,0.8545,-88.9,-1,-5,-1,-6,-34,win,2
2025-01-18,Friendly,Venezuela,United States,0,0,1750,1738,12,47,16,31,1475.71,1645.48,-169.77,0,3,2,3,5,8,1.0,1.6,1,0.4667,1921.0,0,3,0,3,0.0,3,4,3,13,12,14,1.2,1.4,3,0.8,1824.1,1,6,2,10,0.0,3,1,1,10,8,5,1.6,1.0,2,2.2667,1660.2,0,0,1,3,-34.0,4,2,4,14,13,11,1.3,1.1,3,1.6545,1735.2,0,1,1,4,-34.0,-3,2,1,-7,-3,3,-0.6,0.6,-1,-1.8,260.8,0,3,-1,0,34,-1,2,-1,-1,-1,3,-0.1,0.3,0,-0.8545,88.9,1,5,1,6,34,loss,0
2025-01-22,Friendly,United States,Costa Rica,1,0,1738,1661,77,16,54,-38,1645.48,1454.99,190.49,4,0,1,12,10,5,2.0,1.0,2,2.6,1705.8,0,0,2,6,-34.0,5,1,4,16,15,11,1.5,1.1,3,1.9455,1701.2,0,0,2,6,-34.0,1,3,1,6,6,4,1.2,0.8,2,1.1333,1552.0,0,0,0,1,-53.0,4,4,2,16,14,8,1.4,0.8,5,1.4364,1597.3,0,1,0,2,-53.0,3,-3,0,6,4,1,0.8,0.2,0,1.4667,153.8,0,0,2,5,19,1,-3,2,0,1,3,0.1,0.3,-2,0.5091,103.9,0,-1,2,4,19,win,2
2025-01-22,Friendly,Costa Rica,United States,0,0,1661,1738,-77,54,16,38,1454.99,1645.48,-190.49,1,3,1,6,6,4,1.2,0.8,2,1.1333,1552.0,0,0,0,1,-53.0,4,4,2,16,14,8,1.4,0.8,5,1.4364,1597.3,0,1,0,2,-53.0,4,0,1,12,10,5,2.0,1.0,2,2.6,1705.8,0,0,2,6,-34.0,5,1,4,16,15,11,1.5,1.1,3,1.9455,1701.2,0,0,2,6,-34.0,-3,3,0,-6,-4,-1,-0.8,-0.2,0,-1.4667,-153.8,0,0,-2,-5,-19,-1,3,-2,0,-1,-3,-0.1,-0.3,2,-0.5091,-103.9,0,1,-2,-4,-19,loss,0
2025-01-22,Friendly,Uzbekistan,Jordan,1,1,1667,1599,68,58,64,-6,1424.93,1375.91,49.02,3,1,1,10,7,5,1.4,1.0,3,1.9333,1518.8,0,1,0,1,0.0,7,2,1,23,16,6,1.6,0.6,7,2.1091,1417.8,0,2,0,2,52.0,2,2,1,8,8,4,1.6,0.8,2,1.4,1527.2,0,0,0,0,0.0,5,4,1,19,16,7,1.6,0.7,4,1.6364,1471.7,0,0,0,0,0.0,1,-1,0,2,-1,1,-0.2,0.2,1,0.5333,-8.4,0,1,0,1,0,2,-2,0,4,0,-1,0,-0.1,3,0.4727,-53.9,0,2,0,2,52,draw,1
2025-01-22,Friendly,Jordan,Uzbekistan,0,1,1599,1667,-68,64,58,6,1375.91,1424.93,-49.02,2,2,1,8,8,4,1.6,0.8,2,1.4,1527.2,0,0,0,0,0.0,5,4,1,19,16,7,1.6,0.7,4,1.6364,1471.7,0,0,0,0,0.0,3,1,1,10,7,5,1.4,1.0,3,1.9333,1518.8,0,1,0,1,0.0,7,2,1,23,16,6,1.6,0.6,7,2.1091,1417.8,0,2,0,2,52.0,-1,1,0,-2,1,-1,0.2,-0.2,-1,-0.5333,8.4,0,-1,0,-1,0,-2,2,0,-4,0,1,0,0.1,-3,-0.4727,53.9,0,-2,0,-2,-52,draw,1
2025-02-07,Friendly,Jamaica,Trinidad and Tobago,1,0,1610,1373,237,62,102,-40,1390.85,1214.81,176.04,2,1,2,7,6,6,1.2,1.2,2,0.8,1579.2,0,0,0,0,0.0,3,2,5,11,10,15,1.0,1.5,3,1.0,1564.4,0,0,0,0,0.0,2,2,1,8,12,8,2.4,1.6,1,1.6667,1255.4,0,0,0,0,0.0,4,4,2,16,18,13,1.8,1.3,3,1.6727,1323.5,0,0,0,0,0.0,0,-1,1,-1,-6,-2,-1.2,-0.4,1,-0.8667,323.8,0,0,0,0,0,-1,-2,3,-5,-8,2,-0.8,0.2,0,-0.6727,240.9,0,0,0,0,0,win,2
2025-02-07,Friendly,Trinidad and Tobago,Jamaica,0,0,1373,1610,-237,102,62,40,1214.81,1390.85,-176.04,2,2,1,8,12,8,2.4,1.6,1,1.6667,1255.4,0,0,0,0,0.0,4,4,2,16,18,13,1.8,1.3,3,1.6727,1323.5,0,0,0,0,0.0,2,1,2,7,6,6,1.2,1.2,2,0.8,1579.2,0,0,0,0,0.0,3,2,5,11,10,15,1.0,1.5,3,1.0,1564.4,0,0,0,0,0.0,0,1,-1,1,6,2,1.2,0.4,-1,0.8667,-323.8,0,0,0,0,0,1,2,-3,5,8,-2,0.8,-0.2,0,0.6727,-240.9,0,0,0,0,0,loss,0
2025-02-08,Friendly,Chile,Panama,1,0,1739,1719,20,50,36,14,1469.44,1504.39,-34.95,1,1,3,4,6,10,1.2,2.0,1,1.2667,1848.4,0,0,1,4,0.0,2,3,5,9,9,14,0.9,1.4,4,0.8727,1878.5,0,0,1,6,0.0,1,1,3,4,4,11,0.8,2.2,1,1.1333,1766.4,0,0,1,4,-14.0,4,1,5,13,13,18,1.3,1.8,1,1.2182,1681.4,1,3,2,7,-14.0,0,0,0,0,2,-1,0.4,-0.2,0,0.1334,82,0,0,0,0,14,-2,2,0,-4,-4,-4,-0.4,-0.4,3,-0.3455,197.1,-1,-3,-1,-1,14,win,2
2025-02-08,Friendly,Panama,Chile,0,0,1719,1739,-20,36,50,-14,1504.39,1469.44,34.95,1,1,3,4,4,11,0.8,2.2,1,1.1333,1766.4,0,0,1,4,-14.0,4,1,5,13,13,18,1.3,1.8,1,1.2182,1681.4,1,3,2,7,-14.0,1,1,3,4,6,10,1.2,2.0,1,1.2667,1848.4,0,0,1,4,0.0,2,3,5,9,9,14,0.9,1.4,4,0.8727,1878.5,0,0,1,6,0.0,0,0,0,0,-2,1,-0.4,0.2,0,-0.1334,-82,0,0,0,0,-14,2,-2,0,4,4,4,0.4,0.4,-3,0.3455,-197.1,1,3,1,1,-14,loss,0
2025-02-10,Friendly,Jamaica,Trinidad and Tobago,1,0,1610,1373,237,62,102,-40,1390.85,1214.81,176.04,2,1,2,7,5,5,1.0,1.0,3,1.3333,1546.2,0,0,0,0,0.0,3,2,5,11,8,13,0.8,1.3,4,1.3455,1603.6,0,0,0,0,0.0,1,2,2,5,5,8,1.0,1.6,1,1.1333,1403.0,0,0,0,0,0.0,4,3,3,15,18,14,1.8,1.4,2,1.3818,1325.4,0,0,0,0,0.0,1,-1,0,2,0,-3,0,-0.6,2,0.2,143.2,0,0,0,0,0,-1,-1,2,-4,-10,-1,-1,-0.1,2,-0.0363,278.2,0,0,0,0,0,draw,1
2025-02-10,Friendly,Trinidad and Tobago,Jamaica,0,0,1373,1610,-237,102,62,40,1214.81,1390.85,-176.04,1,2,2,5,5,8,1.0,1.6,1,1.1333,1403.0,0,0,0,0,0.0,4,3,3,15,18,14,1.8,1.4,2,1.3818,1325.4,0,0,0,0,0.0,2,1,2,7,5,5,1.0,1.0,3,1.3333,1546.2,0,0,0,0,0.0,3,2,5,11,8,13,0.8,1.3,4,1.3455,1603.6,0,0,0,0,0.0,-1,1,0,-2,0,3,0,0.6,-2,-0.2,-143.2,0,0,0,0,0,1,1,-2,4,10,1,1,0.1,-2,0.0363,-278.2,0,0,0,0,0,draw,1
2025-02-13,Friendly,Oman,Sudan,1,0,1526,1383,143,80,113,-33,1306.67,1165.41,141.26,2,2,1,8,7,6,1.4,1.2,0,1.4667,1513.8,0,0,1,3,0.0,4,2,4,14,13,14,1.3,1.4,2,1.4545,1527.8,0,0,1,3,0.0,1,2,2,5,3,6,0.6,1.2,3,1.0667,1443.2,0,0,0,0,87.0,5,3,2,18,11,7,1.1,0.7,7,1.5273,1375.4,0,0,0,0,87.0,1,0,-1,3,4,0,0.8,0,-3,0.4,70.6,0,0,1,3,-87,-1,-1,2,-4,2,7,0.2,0.7,-5,-0.0728,152.4,0,0,1,3,-87,draw,1
2025-02-13,Friendly,Sudan,Oman,0,0,1383,1526,-143,113,80,33,1165.41,1306.67,-141.26,1,2,2,5,3,6,0.6,1.2,3,1.0667,1443.2,0,0,0,0,87.0,5,3,2,18,11,7,1.1,0.7,7,1.5273,1375.4,0,0,0,0,87.0,2,2,1,8,7,6,1.4,1.2,0,1.4667,1513.8,0,0,1,3,0.0,4,2,4,14,13,14,1.3,1.4,2,1.4545,1527.8,0,0,1,3,0.0,-1,0,1,-3,-4,0,-0.8,0,3,-0.4,-70.6,0,0,-1,-3,87,1,1,-2,4,-2,-7,-0.2,-0.7,5,0.0728,-152.4,0,0,-1,-3,87,draw,1
2025-03-13,Friendly,Oman,Sudan,1,0,1526,1383,143,80,113,-33,1306.67,1165.41,141.26,2,2,1,8,6,5,1.2,1.0,1,1.2667,1521.4,0,0,1,3,0.0,4,3,3,15,12,11,1.2,1.1,3,1.3818,1494.8,0,0,1,3,0.0,1,3,1,6,2,4,0.4,0.8,4,1.0667,1468.8,0,0,0,0,0.0,5,3,2,18,10,6,1.0,0.6,8,1.3818,1396.1,0,0,0,0,87.0,1,-1,0,2,4,1,0.8,0.2,-3,0.2,52.6,0,0,1,3,0,-1,0,1,-3,2,5,0.2,0.5,-5,0,98.7,0,0,1,3,-87,draw,1
2025-03-13,Friendly,Sudan,Oman,0,0,1383,1526,-143,113,80,33,1165.41,1306.67,-141.26,1,3,1,6,2,4,0.4,0.8,4,1.0667,1468.8,0,0,0,0,0.0,5,3,2,18,10,6,1.0,0.6,8,1.3818,1396.1,0,0,0,0,87.0,2,2,1,8,6,5,1.2,1.0,1,1.2667,1521.4,0,0,1,3,0.0,4,3,3,15,12,11,1.2,1.1,3,1.3818,1494.8,0,0,1,3,0.0,-1,1,0,-2,-4,-1,-0.8,-0.2,3,-0.2,-52.6,0,0,-1,-3,0,1,0,-1,3,-2,-5,-0.2,-0.5,5,0,-98.7,0,0,-1,-3,87,draw,1
2025-03-16,Friendly,Honduras,Guatemala,1,1,1538,1503,35,75,105,-30,1325.93,1201.35,124.58,2,1,2,7,6,8,1.2,1.6,2,1.4,1625.8,1,3,1,3,0.0,5,2,3,17,21,13,2.1,1.3,3,1.5818,1535.1,1,3,1,3,0.0,2,2,1,8,7,6,1.4,1.2,1,1.4667,1598.2,0,1,0,2,22.0,4,3,3,15,18,12,1.8,1.2,3,1.4182,1461.6,0,1,0,2,22.0,0,-1,1,-1,-1,2,-0.2,0.4,1,-0.0667,27.6,1,2,1,1,-22,1,-1,0,2,3,1,0.3,0.1,0,0.1636,73.5,1,2,1,1,-22,loss,0
2025-03-16,Friendly,Guatemala,Honduras,0,1,1503,1538,-35,105,75,30,1201.35,1325.93,-124.58,2,2,1,8,7,6,1.4,1.2,1,1.4667,1598.2,0,1,0,2,22.0,4,3,3,15,18,12,1.8,1.2,3,1.4182,1461.6,0,1,0,2,22.0,2,1,2,7,6,8,1.2,1.6,2,1.4,1625.8,1,3,1,3,0.0,5,2,3,17,21,13,2.1,1.3,3,1.5818,1535.1,1,3,1,3,0.0,0,1,-1,1,1,-2,0.2,-0.4,-1,0.0667,-27.6,-1,-2,-1,-1,22,-1,1,0,-2,-3,-1,-0.3,-0.1,0,-0.1636,-73.5,-1,-2,-1,-1,22,win,2
2025-03-19,Friendly,India,Maldives,1,0,1175,896,279,127,162,-35,1133.62,1001.39,132.23,0,3,2,3,3,7,0.6,1.4,1,0.7333,1342.8,0,0,0,0,-53.0,0,5,5,5,4,13,0.4,1.3,3,0.6182,1325.9,0,0,0,0,-65.0,1,1,3,4,4,6,0.8,1.2,1,0.9333,1009.6,0,0,0,0,-21.0,3,1,6,10,9,15,0.9,1.5,3,1.0,965.8,0,0,0,0,-21.0,-1,2,-1,-1,-1,1,-0.2,0.2,0,-0.2,333.2,0,0,0,0,-32,-3,4,-1,-5,-5,-2,-0.5,-0.2,0,-0.3818,360.1,0,0,0,0,-44,win,2
2025-03-19,Friendly,Maldives,India,0,0,896,1175,-279,162,127,35,1001.39,1133.62,-132.23,1,1,3,4,4,6,0.8,1.2,1,0.9333,1009.6,0,0,0,0,-21.0,3,1,6,10,9,15,0.9,1.5,3,1.0,965.8,0,0,0,0,-21.0,0,3,2,3,3,7,0.6,1.4,1,0.7333,1342.8,0,0,0,0,-53.0,0,5,5,5,4,13,0.4,1.3,3,0.6182,1325.9,0,0,0,0,-65.0,1,-2,1,1,1,-1,0.2,-0.2,0,0.2,-333.2,0,0,0,0,32,3,-4,1,5,5,2,0.5,0.2,0,0.3818,-360.1,0,0,0,0,44,loss,0
2025-03-19,Friendly,Vietnam,Cambodia,1,0,1254,867,387,116,180,-64,1161.11,921.2,239.91,5,0,0,15,15,4,3.0,0.8,2,3.0,1206.4,0,0,0,0,0.0,7,2,1,23,23,9,2.3,0.9,3,2.6909,1176.8,0,0,0,0,-64.0,1,1,3,4,7,11,1.4,2.2,0,0.9333,1227.25,0,0,0,0,0.0,3,3,4,12,15,17,1.5,1.7,2,1.0727,974.7778,0,0,0,0,0.0,4,-1,-3,11,8,-7,1.6,-1.4,2,2.0667,-20.85,0,0,0,0,0,4,-1,-3,11,8,-8,0.8,-0.8,1,1.6182,202.0222,0,0,0,0,-64,win,2
2025-03-19,Friendly,Cambodia,Vietnam,0,0,867,1254,-387,180,116,64,921.2,1161.11,-239.91,1,1,3,4,7,11,1.4,2.2,0,0.9333,1227.25,0,0,0,0,0.0,3,3,4,12,15,17,1.5,1.7,2,1.0727,974.7778,0,0,0,0,0.0,5,0,0,15,15,4,3.0,0.8,2,3.0,1206.4,0,0,0,0,0.0,7,2,1,23,23,9,2.3,0.9,3,2.6909,1176.8,0,0,0,0,-64.0,-4,1,3,-11,-8,7,-1.6,1.4,-2,-2.0667,20.85,0,0,0,0,0,-4,1,3,-11,-8,8,-0.8,0.8,-1,-1.6182,-202.0222,0,0,0,0,64,loss,0
2025-03-19,FIFA World Cup qualification,Eswatini,Cameroon,1,1,1269,1625,-356,159,49,110,1015.25,1471.49,-456.24,0,2,3,2,2,12,0.4,2.4,0,0.4,1459.0,0,0,0,0,0.0,1,3,6,6,8,18,0.8,1.8,1,0.3818,1284.7,0,0,0,0,0.0,3,2,0,11,7,2,1.4,0.4,3,2.3333,1364.4,0,0,0,0,0.0,6,3,1,21,16,8,1.6,0.8,4,2.2,1429.8,0,0,0,0,0.0,-3,0,3,-9,-5,10,-1.0,2,-3,-1.9333,94.6,0,0,0,0,0,-5,0,5,-15,-8,10,-0.8,1,-3,-1.8182,-145.1,0,0,0,0,0,draw,1
2025-03-19,FIFA World Cup qualification,Cameroon,Eswatini,0,1,1625,1269,356,49,159,-110,1471.49,1015.25,456.24,3,2,0,11,7,2,1.4,0.4,3,2.3333,1364.4,0,0,0,0,0.0,6,3,1,21,16,8,1.6,0.8,4,2.2,1429.8,0,0,0,0,0.0,0,2,3,2,2,12,0.4,2.4,0,0.4,1459.0,0,0,0,0,0.0,1,3,6,6,8,18,0.8,1.8,1,0.3818,1284.7,0,0,0,0,0.0,3,0,-3,9,5,-10,1.0,-2,3,1.9333,-94.6,0,0,0,0,0,5,0,-5,15,8,-10,0.8,-1,3,1.8182,145.1,0,0,0,0,0,draw,1
2025-03-19,FIFA World Cup qualification,Liberia,Tunisia,1,0,1270,1731,-461,145,52,93,1063.04,1464.42,-401.38,1,0,4,3,3,11,0.6,2.2,1,0.8,1567.2,0,0,0,0,0.0,3,3,4,12,8,13,0.8,1.3,4,0.9455,1341.4444,0,0,0,0,0.0,2,1,2,7,6,6,1.2,1.2,0,1.2,1378.2,0,0,0,0,0.0,4,4,2,16,8,6,0.8,0.6,5,1.5273,1456.0,0,1,0,1,0.0,-1,-1,2,-4,-3,5,-0.6,1.0,1,-0.4,189,0,0,0,0,0,-1,-1,2,-4,0,7,0,0.7,-1,-0.5818,-114.5556,0,-1,0,-1,0,loss,0
2025-03-19,FIFA World Cup qualification,Tunisia,Liberia,0,0,1731,1270,461,52,145,-93,1464.42,1063.04,401.38,2,1,2,7,6,6,1.2,1.2,0,1.2,1378.2,0,0,0,0,0.0,4,4,2,16,8,6,0.8,0.6,5,1.5273,1456.0,0,1,0,1,0.0,1,0,4,3,3,11,0.6,2.2,1,0.8,1567.2,0,0,0,0,0.0,3,3,4,12,8,13,0.8,1.3,4,0.9455,1341.4444,0,0,0,0,0.0,1,1,-2,4,3,-5,0.6,-1.0,-1,0.4,-189,0,0,0,0,0,1,1,-2,4,0,-7,0,-0.7,1,0.5818,114.5556,0,1,0,1,0,win,2
2025-03-19,FIFA World Cup qualification,Central African Republic,Madagascar,1,1,1328,1325,3,135,115,20,1102.23,1162.02,-59.79,0,0,5,0,0,13,0.0,2.6,0,0.0,1550.4,0,0,0,0,42.0,4,0,6,12,17,18,1.7,1.8,3,0.6,1350.1,0,0,0,0,42.0,0,2,3,2,4,7,0.8,1.4,0,0.2,1439.6,0,0,0,0,37.0,2,3,5,9,9,10,0.9,1.0,2,0.5818,1457.8,0,0,0,0,71.0,0,-2,2,-2,-4,6,-0.8,1.2,0,-0.2,110.8,0,0,0,0,5,2,-3,1,3,8,8,0.8,0.8,1,0.0182,-107.7,0,0,0,0,-29,loss,0
2025-03-19,FIFA World Cup qualification,Madagascar,Central African Republic,0,1,1325,1328,-3,115,135,-20,1162.02,1102.23,59.79,0,2,3,2,4,7,0.8,1.4,0,0.2,1439.6,0,0,0,0,37.0,2,3,5,9,9,10,0.9,1.0,2,0.5818,1457.8,0,0,0,0,71.0,0,0,5,0,0,13,0.0,2.6,0,0.0,1550.4,0,0,0,0,42.0,4,0,6,12,17,18,1.7,1.8,3,0.6,1350.1,0,0,0,0,42.0,0,2,-2,2,4,-6,0.8,-1.2,0,0.2,-110.8,0,0,0,0,-5,-2,3,-1,-3,-8,-8,-0.8,-0.8,-1,-0.0182,107.7,0,0,0,0,29,win,2
2025-03-19,Friendly,Kazakhstan,Curaçao,1,1,1457,1328,129,110,91,19,1180.18,1264.78,-84.6,0,0,5,0,0,15,0.0,3.0,0,0.0,1789.2,0,0,0,0,-20.0,1,1,8,4,5,25,0.5,2.5,2,0.1455,1653.4,0,0,0,1,-29.0,4,1,0,13,14,1,2.8,0.2,4,2.7333,1005.4,0,0,0,0,-23.0,6,3,1,21,23,6,2.3,0.6,5,2.3636,1101.9,0,0,0,0,-23.0,-4,-1,5,-13,-14,14,-2.8,2.8,-4,-2.7333,783.8,0,0,0,0,3,-5,-2,7,-17,-18,19,-1.8,1.9,-3,-2.2181,551.5,0,0,0,1,-6,win,2
2025-03-19,Friendly,Curaçao,Kazakhstan,0,1,1328,1457,-129,91,110,-19,1264.78,1180.18,84.6,4,1,0,13,14,1,2.8,0.2,4,2.7333,1005.4,0,0,0,0,-23.0,6,3,1,21,23,6,2.3,0.6,5,2.3636,1101.9,0,0,0,0,-23.0,0,0,5,0,0,15,0.0,3.0,0,0.0,1789.2,0,0,0,0,-20.0,1,1,8,4,5,25,0.5,2.5,2,0.1455,1653.4,0,0,0,1,-29.0,4,1,-5,13,14,-14,2.8,-2.8,4,2.7333,-783.8,0,0,0,0,-3,5,2,-7,17,18,-19,1.8,-1.9,3,2.2181,-551.5,0,0,0,-1,6,loss,0
2025-03-19,Friendly,Russia,Grenada,1,0,1773,1070,703,34,174,-140,1512.32,955.44,556.88,5,0,0,15,21,1,4.2,0.2,4,3.0,1224.4,0,0,0,0,10.0,7,3,0,24,28,5,2.8,0.5,6,2.6727,1413.2,0,1,1,4,34.0,1,2,2,5,5,5,1.0,1.0,2,1.0,1149.8,0,0,0,0,0.0,2,3,5,9,10,15,1.0,1.5,3,0.9818,1184.0,0,0,0,0,-37.0,4,-2,-2,10,16,-4,3.2,-0.8,2,2,74.6,0,0,0,0,10,5,0,-5,15,18,-10,1.8,-1,3,1.6909,229.2,0,1,1,4,71,win,2
